-19,9
-18.6,9.2
-18.7,9.7
-18.6,10.2
-18.4,10.7
-18.5,11.2
-18.6,11.7
-18.5,12.2
-18.5,12.7
-18.7,13.1
-18.4,13.5
-18.2,13.9
-17.7,14.1
-17.2,14.1
-16.7,14.3
-16.2,14.3
-15.8,14.0
-15.3,14.0
-14.8,14.2
-14.3,14.3
-13.9,14.6
-13.4,14.5
-12.9,14.4
-12.4,14.4
-11.9,14.6
-11.5,14.9
-11.0,14.9
-10.5,14.7
-10.3,15.2
-9.8,15.1
-9.3,14.9
-8.8,15.1
-8.3,15.1
-7.9,15.3
-7.4,15.4
-7.1,15.8
-6.6,16.0
-6.1,15.8
-5.6,15.7
-5.1,15.6
-4.7,15.8
-4.2,16.0
-3.7,16.2
-3.2,16.3
-2.8,16.6
-2.5,16.2
-2.0,16.4
-1.6,16.7
-1.1,16.9
-0.6,16.8
-0.1,16.7
0.4,16.7
0.6,17.1
1.1,17.0
1.5,17.3
2.0,17.1
2.5,17.0
3.0,17.0
3.5,17.1
4.0,17.0
4.5,16.9
5.0,17.1
5.5,17.0
6.0,16.8
6.2,17.3
6.7,17.3
7.1,17.6
7.6,17.7
8.1,17.6
8.5,17.8
8.5,18.3
8.4,18.8
8.4,19.3
8.5,19.8
8.4,20.3
8.4,20.8
8.4,21.3
8.8,21.6
8.7,22.1
8.2,22.3
8.4,22.8
8.6,23.3
8.6,23.8
9,24
