32,35
32.1,34.5
31.8,34.1
32.2,33.8
32.6,33.5
33.1,33.5
33.5,33.2
33.5,32.7
33.9,32.4
34.4,32.5
34.8,32.2
35.0,31.8
35.2,31.4
35.7,31.5
36.1,31.3
36.4,30.9
36.5,30.4
36.3,29.9
36.6,29.5
36.9,29.1
37.1,28.6
37.2,28.1
37.4,27.6
37.1,27.2
37.1,26.7
37.3,26.2
37.3,25.7
37.6,25.3
37.7,24.8
38.1,24.4
38.5,24.1
39.0,24.0
39.2,23.5
39.2,23.0
39.5,22.6
39.7,22.2
39.7,21.7
39.5,21.2
39.8,20.8
39.5,20.4
39.6,19.9
39.1,19.7
38.9,19.3
38.7,18.8
38.3,18.6
37.8,18.5
37.5,18.1
37.2,17.7
36.8,17.4
36.7,16.9
36.6,16.4
36.1,16.2
36.2,15.7
36.4,15.3
36.1,14.9
36.3,14.4
36.7,14.1
37.0,13.7
37.2,13.3
37.2,12.8
37.6,12.5
37.7,12.0
37.7,11.5
37.9,11.0
38.1,10.6
37.8,10.2
38.2,9.9
38.4,9.4
38.6,8.9
38.9,8.5
39.1,8.0
39.3,7.5
39.6,7.1
40.0,6.8
40.0,6.3
40.3,5.9
40.4,5.4
40,5
