47,9
46.5,8.9
46.0,8.8
45.6,9.1
45.5,9.6
45.2,10.0
44.8,10.2
44.7,10.7
44.5,11.2
44.4,11.7
44.5,12.2
44.1,12.4
43.6,12.5
43.2,12.8
42.7,12.9
42.2,12.9
41.7,13.0
41.2,13.0
40.8,13.3
40.3,13.2
39.8,13.4
39.3,13.6
39.4,14.1
39.0,14.3
38.5,14.3
38.0,14.4
37.5,14.4
37.0,14.5
36.5,14.6
36.0,14.4
35.5,14.4
35.0,14.4
34.5,14.5
34.0,14.4
33.5,14.6
33.0,14.6
32.5,14.7
32.0,14.7
31.6,15.0
31.1,15.1
30.6,15.1
30.2,14.9
29.7,15.1
29.2,15.0
28.7,15.0
28.3,15.3
27.9,15.5
27.9,16.0
27.6,16.4
27.4,16.9
26.9,17.0
26.9,17.5
26.4,17.5
26.0,17.8
25.6,18.1
25.2,18.4
24.7,18.3
24.2,18.1
23.7,18.2
23.2,18.1
22.7,17.9
22.2,17.8
21.8,18.1
21.4,17.8
21.0,17.5
20.8,17.0
20.3,16.8
19.8,16.9
19.6,16.4
19.1,16.2
18.6,16.3
18.1,16.1
17.7,15.7
17.2,15.6
16.8,15.3
16.6,14.9
16.2,14.6
15.9,14.2
15.4,14.3
14.9,14.2
14.7,13.7
14.3,13.4
13.8,13.3
13.9,12.8
13.9,12.3
14.0,11.8
14.0,11.3
13.7,10.9
13.5,10.4
13.4,9.9
13.5,9.4
13.8,9.0
13.9,8.5
14.0,8.0
14.4,7.7
14.5,7.2
14.4,6.7
14.5,6.2
14.9,5.8
14.5,5.4
14.8,5.0
14.9,4.5
15,4
