29,28
29.1,27.5
28.7,27.3
28.2,27.1
28.2,26.6
27.7,26.4
27.2,26.6
26.7,26.5
26.2,26.4
25.8,26.7
25.4,26.9
25.1,27.3
24.8,27.7
24.4,28.0
24.5,28.5
24.9,28.8
24.7,29.2
24.4,29.6
24.7,30.0
24.5,30.5
24.4,31.0
24.6,31.4
24.6,31.9
24.1,32.0
23.6,32.1
23.1,32.1
22.6,32.1
22.1,32.1
21.6,32.0
21.1,32.2
20.6,32.1
20.2,31.8
19.7,31.7
19.2,31.8
18.9,31.4
18.5,31.2
18.2,30.8
17.7,30.9
17.2,31.0
16.9,30.6
16.4,30.6
15.9,30.6
15.4,30.8
15.1,30.4
14.8,30.0
14.4,29.7
14.0,29.5
13.8,29.0
13.7,28.5
13.5,28.1
13.1,27.8
12.7,27.5
12.4,27.1
11.9,27.2
11.4,27.4
11.0,27.2
10.6,26.9
10.6,26.4
10.6,25.9
10.7,25.4
10.8,24.9
11.1,24.5
11.3,24.0
11.5,23.5
11.8,23.1
11.7,22.6
11.9,22.1
12.1,21.7
12.3,21.2
12.8,21.0
13.0,20.6
13.2,20.2
13.4,19.8
13.6,19.4
13.3,19.0
13.1,18.5
13.2,18.0
13.3,17.5
13.5,17.0
13.9,16.7
14.2,16.3
14.4,15.9
14.4,15.4
14.4,14.9
14.8,14.6
14.8,14.1
15.2,13.8
15.5,13.4
15.8,13.0
16.2,12.7
16.6,12.5
16.7,12.0
17.2,11.9
17.6,11.6
18.1,11.4
18.6,11.5
19.0,11.2
19.4,11.0
19.7,10.6
20.2,10.5
20.3,10.0
20.8,9.9
21.0,9.4
21.5,9.3
22.0,9.1
22.4,9.4
22.9,9.3
23.3,9.0
23.7,9.2
24.0,8.8
24.2,8.4
24.7,8.3
25.2,8.2
25.7,8.3
26.2,8.1
26.7,8.1
27.2,8.0
27.5,8.4
27.8,8.8
28.0,9.2
28.3,9.6
28.6,10.0
28.9,10.4
29.2,10.8
29.5,11.2
29.8,11.6
30.1,12.0
30.4,12.4
30.7,12.8
30.8,13.3
31,13
