30,5
29.6,5.4
29.3,5.8
28.8,5.9
28.3,6.1
27.8,6.1
27.3,5.9
26.8,5.8
26.3,5.8
25.8,5.9
25.5,5.5
25.0,5.5
24.5,5.7
24.0,5.8
23.5,5.9
23.0,6.0
22.9,6.5
22.5,6.8
22.0,6.7
21.5,6.6
21.0,6.8
20.5,7.0
20.4,7.5
20.1,7.9
19.8,8.3
19.9,8.8
19.7,9.3
19.4,9.7
19.1,10.1
18.9,10.6
18.8,11.1
19.0,11.6
18.8,12.1
19.1,12.5
18.9,13.0
19.0,13.5
19.2,13.9
19.4,14.3
19.0,14.6
18.8,15.0
18.4,15.3
18.5,15.8
18.2,16.2
18.1,16.7
17.7,16.9
17.2,17.0
16.7,17.2
16.2,17.4
15.9,17.8
15.5,18.0
15.0,18.1
14.5,18.2
14.0,18.2
13.6,18.5
13.1,18.7
12.7,19.0
12.3,18.7
11.8,18.6
11.3,18.5
10.9,18.3
10.4,18.1
10.0,18.4
9.5,18.4
9.0,18.3
8.5,18.3
8.1,18.6
7.6,18.7
7.1,18.7
6.6,18.9
6.2,19.2
5.8,19.5
5.4,19.8
5.3,20.3
4.8,20.3
4.8,20.8
4.5,21.2
4.3,21.7
3.8,21.9
3.4,21.6
2.9,21.5
2.4,21.5
2.0,21.8
1.8,22.3
1.3,22.3
0.9,22.6
0.7,23.1
0.2,23.2
-0.2,23.5
-0.7,23.7
-1.2,23.7
-1.5,24.1
-2.0,24.2
-1.9,24.7
-2.3,25.0
-2.6,25.4
-2.4,25.9
-2.2,26.4
-2.3,26.9
-2.2,27.4
-2.5,27.8
-2.7,28.2
-3.0,28.6
-3.0,29.1
-3.2,29.5
-3.0,29.9
-3.0,30.4
-3.4,30.7
-3.7,31.1
-3.4,31.5
-3.3,32.0
-3.6,32.4
-3.2,32.7
-3.2,33.2
-2.8,33.4
-2.5,33.8
-2.0,34.0
-2.0,34.5
-1.5,34.4
-1.0,34.6
-0.6,34.8
-0.2,34.5
0.3,34.7
0,35
