51,32
50.5,31.8
50.2,31.4
49.7,31.3
49.3,31.1
49.0,30.7
49.0,30.2
48.5,30.2
48.1,30.0
47.6,29.9
47.1,30.0
46.6,30.0
46.2,29.6
45.7,29.4
45.2,29.4
44.8,29.1
44.5,28.7
44.1,28.5
44.0,28.0
43.5,27.9
43.3,27.4
42.8,27.4
42.4,27.1
41.9,27.1
41.4,27.1
40.9,27.1
40.4,27.0
40.0,26.7
39.5,26.9
39.0,26.9
38.6,27.1
38.1,27.1
37.8,26.7
37.4,26.4
36.9,26.3
36.4,26.2
36.0,26.0
35.5,25.8
35.1,25.5
34.6,25.6
34.1,25.4
33.6,25.4
33.4,25.0
33.6,24.5
33.1,24.3
32.7,24.0
32.2,23.9
31.8,23.7
31.4,23.4
31.0,23.1
30.5,23.0
30.0,23.0
29.6,22.7
29.2,23.0
28.7,23.0
28.2,22.9
27.7,22.9
27.2,22.8
26.7,22.8
26.5,22.4
26.0,22.6
25.6,22.3
25.1,22.5
24.6,22.7
24.1,22.5
23.6,22.4
23.1,22.5
22.7,22.8
22.3,23.0
21.8,23.1
21.3,23.1
20.9,22.8
20.4,22.6
20.0,22.8
19.5,22.6
19.1,22.4
18.7,22.1
18.3,21.8
18.0,21.4
17.5,21.6
17.0,21.8
16.5,21.8
16.0,21.7
15.7,22.1
15.5,22.5
15.0,22.3
14.5,22.3
14.1,22.0
13.6,21.8
13.1,21.6
12.6,21.7
12.1,21.9
11.6,22.0
11.5,22.5
11.1,22.7
10.7,23.0
10.2,23.2
9.7,23.2
9.3,22.9
8.8,23.0
8.4,22.7
8.2,22.3
8.1,21.8
7.8,21.4
7.6,20.9
7.2,20.6
7.0,20.1
6.6,19.8
6.2,19.5
6.1,19.0
5.7,18.7
5.4,18.3
5.2,17.8
4.8,17.6
4.7,17.1
4.7,16.6
4.4,16.2
4.0,15.9
3.6,15.6
3.5,15.1
3.1,14.8
3.2,14.3
2.8,14.1
2.3,13.9
2.5,13.4
2.2,13.0
1.8,12.7
1.3,12.6
0.8,12.4
0.5,12.0
0.5,11.5
0.0,11.4
-0.3,11.0
-0.8,11.1
-0.9,10.6
-1.3,10.3
-1.7,10.6
-2.2,10.5
-2.6,10.8
-3.0,10.5
-3.5,10.3
-4.0,10.4
-4.5,10.6
-4.8,10.2
-5.2,10.0
-5.7,10.1
-6.1,9.8
-6.5,10.1
-6.9,9.9
-7.1,9.4
-7.1,8.9
-7.1,8.4
-7.4,8.0
-7.5,7.5
-7.7,7.1
-7.6,6.6
-7.7,6.1
-8.1,5.7
-8.6,5.5
-9.0,5.2
-9.4,4.9
-9.4,4.4
-9.9,4.2
-10.4,4.1
-10.9,3.9
-10.9,3.4
-11.1,3.0
-11.6,2.8
-12.0,2.4
-12.5,2.3
-12.9,2.1
-13.4,2.0
-13.9,1.9
-14.4,1.8
-14.8,1.5
-15.3,1.4
-15.5,0.9
-16.0,0.8
-16.5,0.6
-16.9,0.3
-17.4,0.4
-17.9,0.3
-18.1,-0.2
-18.6,-0.1
-19.0,0.2
-19.5,0.1
-20.0,0.3
-20,0
