6,10
6.3,9.6
6.8,9.7
7.3,9.6
7.8,9.8
8.3,9.9
8.8,9.8
9.3,9.8
9.8,9.9
10.2,9.7
10.3,9.2
10.8,9.2
11.3,9.1
11.5,8.6
11.6,8.1
11.5,7.6
11.6,7.1
11.5,6.6
11.5,6.1
11.4,5.6
11.5,5.1
11.6,4.6
12.1,4.4
12.6,4.5
13.1,4.6
13.5,4.3
14.0,4.3
14.5,4.5
15.0,4.6
15.5,4.5
16.0,4.6
16.5,4.4
17.0,4.4
17.4,4.7
17.8,5.0
18.3,4.9
18.6,5.3
19.0,5.6
18.8,6.1
19.0,6.5
19.3,6.9
19.7,7.2
20.1,7.5
20.6,7.7
21.1,7.7
21.6,7.6
22.1,7.7
22.4,8.1
22.6,8.6
22.9,9.0
23.2,9.4
23.6,9.7
23.6,10.2
23.8,10.7
24.2,11.0
24.7,10.8
25.1,11.2
25.4,11.6
25.8,11.9
25.7,12.4
25.4,12.8
25.4,13.3
25.5,13.8
25.5,14.3
25.6,14.8
25.5,15.3
25.3,15.7
25.1,16.1
24.9,16.6
24.6,17.0
24.7,17.5
24.7,18.0
24.4,18.4
24.5,18.9
24.2,19.3
24.5,19.7
24.7,20.2
24.6,20.7
24.7,21.2
24.3,21.5
24.4,22.0
24.5,22.5
24.9,22.8
24.7,23.2
24.4,23.6
24.5,24.1
24.1,24.4
23.6,24.5
23.1,24.6
22.6,24.5
22.2,24.8
21.8,25.1
21.9,25.6
21.6,26.0
21.5,26.5
21.1,26.8
21.3,27.2
21.2,27.7
20.7,27.8
20.2,27.9
19.7,28.1
19.2,28.3
18.7,28.4
18.2,28.3
17.9,28.7
17.4,28.8
16.9,28.8
16.4,29.0
15.9,29.0
15.4,29.2
15.2,29.7
14.7,29.7
14.2,29.8
13.7,29.9
13.3,29.6
12.8,29.7
12.3,29.7
12.2,29.2
11.7,29.3
11.2,29.5
10.7,29.7
10.2,29.6
9.8,29.4
9.3,29.6
8.8,29.7
8.4,29.9
8.0,30.1
7.5,30.2
7.4,30.7
6.9,30.8
6.5,30.6
6.0,30.7
5.5,30.7
5.0,30.6
4.6,30.2
4.1,30.3
3.7,30.0
3.3,29.8
2.9,29.6
2.5,29.3
2.0,29.5
1.5,29.4
1.0,29.4
0.7,29.8
0.2,29.9
-0.3,30.0
-0.8,30.0
-1.3,30.1
-1.6,29.7
-2.1,29.6
-2.4,30.0
-2.9,30.1
-3.4,30.2
-3.9,30.2
-4.1,29.8
-4.6,29.6
-5.0,29.4
-5.3,29.1
-5.5,28.7
-5.5,28.2
-5.5,27.7
-5.6,27.2
-5.5,26.7
-5.2,26.3
-5.3,25.8
-5.6,25.4
-5.4,24.9
-5.6,24.4
-5.4,24.0
-5.2,23.6
-5.7,23.4
-6.2,23.3
-6.4,22.9
-6.9,22.9
-7.4,23.0
-7.7,23.4
-8,23
