-19,9
-18.6,9.2
-18.6,9.7
-18.5,10.2
-18.4,10.7
-18.5,11.2
-18.5,11.7
-18.5,12.2
-18.5,12.7
-18.9,13.0
-19.0,13.5
-18.8,14.0
-18.3,14.1
-17.8,14.2
-17.3,14.4
-16.9,14.7
-16.5,15.0
-16.2,15.4
-15.7,15.5
-15.2,15.5
-14.8,15.2
-14.3,15.3
-13.9,15.6
-13.4,15.7
-12.9,15.7
-12.4,15.6
-12.0,15.8
-11.5,15.8
-11.1,16.1
-10.6,16.2
-10.6,16.7
-10.1,16.7
-9.6,16.8
-9.1,16.8
-8.6,16.7
-8.1,16.5
-8.1,16.0
-7.7,15.7
-7.3,15.4
-6.8,15.4
-6.3,15.3
-5.8,15.2
-5.3,15.2
-4.9,14.9
-4.4,15.0
-4.0,15.3
-3.5,15.2
-3.0,15.2
-2.5,15.3
-2.0,15.4
-1.6,15.7
-1.1,15.6
-0.7,15.9
-0.5,16.4
-0.1,16.7
0.3,17.0
0.8,17.0
1.3,17.1
1.8,17.2
2.3,17.1
2.8,16.9
3.1,16.5
3.5,16.8
4.0,16.8
4.2,17.2
4.6,17.5
5.1,17.3
5.6,17.3
6.0,17.5
6.0,18.0
6.5,18.0
7.0,18.2
7.5,18.4
8.0,18.5
8.5,18.7
9.0,18.5
9.4,18.7
9.4,19.2
9.3,19.7
9.2,20.2
9.2,20.7
9.1,21.2
9.3,21.7
9.1,22.2
9.1,22.7
9.1,23.2
8.9,23.7
8.8,24.2
9,24
