29,28
28.5,27.9
28.1,27.6
27.9,27.1
27.5,26.8
27.0,26.8
26.5,26.9
26.1,27.2
25.6,27.2
25.2,26.9
24.7,26.9
24.5,27.4
24.5,27.9
24.4,28.4
24.7,28.8
24.4,29.2
24.8,29.5
24.8,30.0
24.6,30.5
24.6,31.0
24.6,31.5
24.1,31.6
23.6,31.8
23.1,31.8
22.6,31.7
22.1,31.6
21.6,31.4
21.2,31.1
20.7,31.0
20.2,31.0
19.7,31.1
19.3,30.9
18.8,31.0
18.3,30.9
17.8,30.8
17.4,30.5
17.1,30.9
16.6,30.9
16.2,30.7
15.8,30.4
15.5,30.0
15.3,29.5
15.0,29.1
14.6,28.7
14.2,28.4
14.1,27.9
13.8,27.5
13.9,27.0
13.6,26.6
13.4,26.2
13.0,25.9
12.6,25.6
12.1,25.5
12.1,25.0
12.3,24.5
12.4,24.0
12.4,23.5
12.2,23.0
11.9,22.6
11.9,22.1
11.7,21.6
11.6,21.1
11.5,20.6
11.4,20.1
11.6,19.6
11.9,19.2
11.8,18.7
11.9,18.2
12.1,17.7
12.1,17.2
12.6,17.0
12.8,16.5
12.6,16.0
12.9,15.6
13.2,15.2
13.6,14.8
14.0,14.6
14.3,14.2
14.5,13.7
14.5,13.2
15.0,13.0
15.5,12.8
16.0,12.6
15.9,12.1
16.4,11.9
16.7,11.5
17.1,11.2
17.3,10.8
17.8,10.7
18.1,10.3
18.6,10.2
18.8,9.7
19.1,9.3
19.6,9.2
20.1,9.1
20.6,9.3
21.1,9.2
21.6,9.1
22.1,8.9
22.3,8.5
22.7,8.2
23.1,8.0
23.6,7.8
24.1,8.0
24.5,8.3
25.0,8.4
25.5,8.2
26.0,8.1
26.5,8.0
26.9,8.2
27.4,8.2
27.9,8.0
28.4,8.1
28.9,7.9
29.3,7.7
29.8,7.6
30.3,7.7
30.6,8.1
31.1,8.1
31.1,8.6
31.4,9.0
31.4,9.5
31.4,10.0
31.2,10.4
31.4,10.9
31.3,11.4
31.2,11.9
31.4,12.4
31.2,12.8
31,13
