-10,6
-9.5,6.2
-9.3,6.7
-9.0,7.1
-8.9,7.6
-8.4,7.7
-8.0,7.9
-7.5,8.0
-7.0,8.2
-6.5,8.1
-6.0,8.3
-5.6,8.6
-5.1,8.8
-4.6,8.9
-4.1,9.0
-3.6,8.9
-3.5,8.4
-3.0,8.3
-2.5,8.2
-2.0,8.0
-1.5,8.1
-1.1,8.3
-0.9,8.8
-0.4,8.8
0.0,9.1
0.5,9.0
1.0,9.1
1.4,9.4
1.8,9.7
1.9,10.2
2.3,10.5
2.6,10.9
2.2,11.2
2.1,11.7
2.5,12.0
2.9,12.3
3.4,12.3
3.8,12.5
4.3,12.7
4.5,13.1
5.0,13.3
5.5,13.4
5.9,13.6
6.4,13.4
6.9,13.5
7.4,13.4
7.8,13.6
8.3,13.5
8.8,13.5
9.3,13.4
9.8,13.5
10.3,13.6
10.8,13.5
11.3,13.6
11.8,13.7
12.2,13.9
12.7,13.9
13.2,13.7
13.6,14.0
14.1,14.1
14.6,14.1
14.8,13.7
15.3,13.8
15.7,14.1
16.2,13.9
16.6,13.7
17.0,14.0
17.5,14.1
17.9,14.4
18.4,14.6
18.8,14.9
19.2,15.2
19.7,15.3
20.1,15.6
20.6,15.6
20.6,16.1
21.0,16.4
21.5,16.5
22.0,16.4
22.4,16.6
22.7,17.0
23.1,17.3
23.2,17.8
23.5,18.2
23.9,18.5
24.1,19.0
24.6,19.0
25.0,18.7
25.4,19.0
25.9,19.0
26.2,19.4
26.6,19.6
27.1,19.7
27.2,20.2
27.6,20.5
28.1,20.4
28.5,20.7
28.9,20.4
29.4,20.2
29.7,19.8
30.2,19.7
30.6,19.5
30.7,19.0
31.1,18.8
31.4,18.4
31.8,18.1
32.2,17.8
32.6,17.5
33.0,17.8
33.4,18.1
33.6,18.5
34.1,18.5
34.5,18.8
34.9,18.5
35.2,18.9
35.4,19.4
35.8,19.7
35.9,20.2
35.7,20.6
36.0,21.0
36.3,21.4
36.7,21.7
37.0,22.1
37.2,22.6
37.6,22.9
37.7,23.4
38.1,23.7
38.3,24.2
38.8,24.3
39.3,24.5
39.8,24.7
40.3,24.8
40.7,25.1
41.2,25.1
41.6,25.4
41.7,25.9
41.9,26.3
42.1,26.8
42.6,26.7
43.1,26.7
43.6,26.9
43.7,27.4
43.9,27.8
44.3,28.1
44.8,28.3
45.3,28.1
45.6,28.5
46.1,28.4
46.4,28.8
46.9,29.0
47.4,28.9
47.6,29.4
48.1,29.3
48.6,29.3
49.0,29.0
49.5,29.2
50.0,29.2
50.2,29.6
50.3,30.1
50.8,30.2
51.2,30.5
51,31
