30,5
29.6,5.4
29.3,5.8
28.9,6.1
28.4,6.2
28.0,6.5
27.6,6.8
27.4,7.2
26.9,7.1
26.4,6.9
26.0,7.2
25.5,7.3
25.0,7.3
24.6,7.6
24.2,7.9
24.0,8.4
23.5,8.5
23.2,8.9
23.2,9.4
22.7,9.5
22.8,10.0
23.0,10.5
22.6,10.8
22.6,11.3
22.5,11.8
22.4,12.3
22.7,12.7
22.8,13.2
23.0,13.7
22.8,14.1
22.9,14.6
23.2,15.0
23.6,15.4
23.7,15.9
23.4,16.3
23.5,16.8
23.6,17.3
23.7,17.8
23.4,18.2
23.6,18.6
23.3,19.0
23.0,19.4
22.9,19.9
23.1,20.4
23.3,20.8
22.9,21.1
22.9,21.6
22.5,21.9
22.0,22.1
21.6,22.4
21.3,22.8
20.9,23.0
20.6,23.4
20.1,23.6
19.7,23.8
19.2,23.9
19.2,24.4
18.8,24.7
18.4,25.0
18.0,25.2
17.8,24.8
17.3,24.7
16.8,24.9
16.5,25.3
16.1,25.6
15.6,25.7
15.1,25.8
14.6,26.0
14.1,26.1
13.6,26.1
13.1,26.2
12.7,26.5
12.2,26.4
11.7,26.6
11.3,26.4
10.8,26.2
10.3,26.3
9.9,26.1
9.4,26.1
8.9,26.2
8.5,26.5
8.0,26.6
7.8,27.1
7.3,26.9
7.1,27.4
6.6,27.2
6.1,27.2
5.6,27.2
5.2,27.5
4.8,27.8
4.3,28.0
4.5,28.5
4.2,28.9
3.7,29.0
3.2,29.1
2.7,29.3
2.2,29.4
2.0,29.9
1.6,30.2
1.1,30.3
0.7,30.5
0.2,30.4
-0.2,30.7
-0.2,31.2
-0.2,31.7
0.0,32.2
-0.0,32.7
-0.0,33.2
-0.3,33.6
-0.6,34.0
-0.3,34.4
0,35
